word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
rivoluzionaria,True,?,?,626,0,0,0,-,-,-
Concilio,True,-,-,598,57,0,4,-,-,-
scuola,True,Entity,Entity#Place or function#-,591,103,1,0,-,-,-
voto,True,-,-,555,19,8,0,-,-,-
pandemia,True,?,?,554,0,0,1,-,-,-
fordismo,True,Cultural or political movement,Cultural or political movement,516,115,4,2,-,-,-
rivoluzionario,True,?,?,509,0,4,2,-,-,-
ictus,True,?,?,469,5,0,3,-,-,-
esercizio,True,?,?,461,9,0,1,-,-,-
impressionismo,True,Cultural or political movement,Cultural or political movement,436,29,19,19,-,-,-
elezioni,True,-,-,432,22,13,1,-,-,-
fazione,True,?,?,432,44,30,3,-,-,-
covid,True,?,?,424,0,0,0,-,-,-
apocalittici,True,?,?,415,0,0,0,-,-,-
test,True,Process,Process#Event,415,40,0,1,-,-,-
lockdown,True,?,?,411,0,0,0,-,-,-
qualifica,True,-,-,406,322,0,2,-,-,-
installazione,True,-,-,401,27,0,1,-,-,-
trauma,True,-,-,390,39,1,1,-,-,-
adozione,True,-,Process#-,380,69,1,2,-,-,-
strutturalismo,True,Cultural or political movement,Cultural or political movement,379,52,5,16,-,-,-
informazione,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances#-,373,17,0,0,-,-,-
democrazia,True,?,Qualification or Set of Circumstances,372,15,2,0,-,-,-
combustione,True,-,-,371,42,2,4,-,-,-
apartheid,True,-,-,352,3,8,10,-,-,-
infarto,True,-,Event#-,338,49,6,7,-,-,-
comunismo,True,-,Cultural or political movement#-,322,79,274,8,-,-,-
aborto,True,?,?,311,2,1,0,-,-,-
fascisti,True,Cultural or political movement,Cultural or political movement,311,95,75,3,-,-,-
operazione,True,?,?,292,7,1,1,-,-,-
ricovero,True,-,-,287,51,0,0,-,-,-
nazionale,True,?,Qualification or Set of Circumstances,276,1,1,0,-,-,-
Kyoto,True,?,?,275,1,0,0,-,-,-
acquisto,True,?,Qualification or Set of Circumstances#-,267,6,0,0,-,-,-
apocalittiche,True,?,?,265,0,0,0,-,-,-
colonialismo,True,-,Cultural or political movement#-,263,38,2,3,-,-,-
base,True,Rank,Place or function#Rank,259,103,0,0,-,-,-
gravidanza,True,?,?,245,5,1,0,-,-,-
dimissione,True,-,-,243,16,0,1,-,-,-
modern,True,?,?,243,0,54,7,-,-,-
incidente,True,-,-,241,17,0,0,-,-,-
infortunio,True,-,-,241,6,2,0,-,-,-
referendum,True,-,-,237,24,17,0,-,-,-
operativa,True,?,?,236,0,0,0,-,-,-
rivoluzione,True,-,-,236,17,6,5,-,-,-
alluvione,True,-,-,234,39,4,0,-,-,-
terapia,True,Process,Process,231,10,0,0,-,-,-
indipendenza,True,-,-,222,10,1,10,-,-,-
fascismo,True,Cultural or political movement,Cultural or political movement,216,35,37,5,-,-,-
fusione,True,-,-,212,22,14,0,-,-,-
impianto,True,?,?,211,4,0,2,-,-,-
commercializzazione,True,?,?,205,6,0,1,-,-,-
genomica,True,?,?,202,0,0,0,-,-,-
vacanze,True,-,-,201,11,4,0,-,-,-
corso,True,?,?,200,15,0,0,-,-,-
lavoro,True,?,Qualification or Set of Circumstances,197,8,0,1,-,-,-
Gheddafi,True,?,?,196,0,0,0,-,-,-
sovietiche,True,?,?,194,0,2,0,-,-,-
pranzo,True,?,?,193,12,2,1,-,-,-
chiusura,True,-,-,188,36,1,0,-,-,-
razionalista,True,?,?,187,10,0,1,-,-,-
mastectomia,True,?,?,184,0,0,1,-,-,-
cena,True,?,?,183,7,0,0,-,-,-
coronavirus,True,?,?,181,0,0,0,-,-,-
depilazione,True,-,-,179,4,0,0,-,-,-
Crisi,True,?,-,178,0,0,39,-,-,-
Guerra,True,-,-,176,0,0,7,-,-,-
Saddam,True,?,?,175,0,0,0,-,-,-
stampa,True,?,?,173,5,0,0,-,-,-
adolescenza,True,?,Qualification or Set of Circumstances,172,10,0,0,-,-,-
sbornia,True,?,?,172,9,0,0,-,-,-
vaccinazione,True,?,?,169,3,0,1,-,-,-
chirurgia,True,?,?,165,1,0,1,-,-,-
COVID,True,?,?,165,0,0,0,-,-,-
concerto,True,-,-,164,20,1,0,-,-,-
Expo,True,?,?,164,0,0,0,-,-,-
carico,True,?,?,159,4,0,0,-,-,-
ciclo,True,?,?,155,0,0,0,-,-,-
apocalisse,True,?,?,153,10,0,0,-,-,-
umani,True,?,?,153,0,0,1,-,-,-
obbligo,True,-,-,147,194,2,0,-,-,-
scolastico,True,?,?,147,0,0,0,-,-,-
adolescenti,True,?,Qualification or Set of Circumstances,146,5,3,0,-,-,-
PC,True,?,?,146,0,0,0,-,-,-
reunion,True,?,?,146,0,0,0,-,-,-
trading,True,-,-,141,11,0,1,-,-,-
umanesimo,True,?,Cultural or political movement,140,1,0,0,-,-,-
apertura,True,?,?,139,9,0,0,-,-,-
contatore,True,-,-,139,60,0,0,-,-,-
catastrofe,True,-,-,136,14,7,1,-,-,-
disastro,True,?,?,133,8,1,3,-,-,-
Mubarak,True,?,?,133,0,0,0,-,-,-
rivoluzionari,True,?,?,130,0,0,0,-,-,-
capitalismo,True,?,Cultural or political movement,129,13,3,0,-,-,-
formazione,True,?,Qualification or Set of Circumstances,129,8,0,1,-,-,-
rasatura,True,?,?,128,2,1,0,-,-,-
affido,True,?,?,125,1,0,0,-,-,-
polio,True,?,?,125,2,0,0,-,-,-
produrre,True,?,?,124,0,0,0,-,-,-
scolastica,True,?,?,124,2,0,0,-,-,-
tsunami,True,-,-,123,12,0,0,-,-,-
lavorazione,True,?,?,122,0,0,1,-,-,-
metafisica,True,?,?,121,0,1,0,-,-,-
nascita,True,?,?,121,3,0,1,-,-,-
riproduttiva,True,?,?,120,0,0,0,-,-,-
vacanza,True,?,?,120,3,0,0,-,-,-
tutto,True,-,-,119,0,5,0,-,-,-
produzioni,True,?,?,116,6,1,2,-,-,-
democristiani,True,-,Cultural or political movement#-,115,17,14,0,-,-,-
raccolto,True,?,?,115,0,0,0,-,-,-
acquisizione,True,?,?,114,8,1,1,-,-,-
operaismo,True,?,?,114,2,0,0,-,-,-
tesi,True,-,-,114,13,0,0,-,-,-
femminismo,True,Cultural or political movement,Cultural or political movement,113,10,21,2,-,-,-
avanguardia,True,Cultural or political movement,Cultural or political movement,111,14,7,1,-,-,-
Covid-19,True,?,?,111,0,0,0,-,-,-
cresima,True,?,?,111,0,0,1,-,-,-
strutturalisti,True,Cultural or political movement,Cultural or political movement,111,1,1,5,-,-,-
estrazione,True,?,?,109,1,0,0,-,-,-
golpe,True,?,?,109,0,1,0,-,-,-
metafisico,True,?,?,109,0,0,0,-,-,-
riscaldamento,True,?,?,107,6,0,3,-,-,-
matrimonio,True,?,?,106,4,2,0,-,-,-
prodotto,True,?,?,106,1,0,0,-,-,-
iniezione,True,?,?,105,6,0,1,-,-,-
termine,True,?,?,105,2,0,2,-,-,-
antica,True,?,?,104,0,0,0,-,-,-
derby,True,-,-,104,12,7,0,-,-,-
war,True,?,?,104,0,0,2,-,-,-
tensione,True,-,-,103,6,0,1,-,-,-
volo,True,?,?,103,13,0,1,-,-,-
acne,True,?,?,101,0,0,0,-,-,-
COVID-19,True,?,?,101,0,0,0,-,-,-
divorzio,True,-,-,100,8,5,0,-,-,-
incendio,True,?,?,99,3,0,0,-,-,-
pasto,True,?,?,99,3,0,0,-,-,-
prodotte,True,?,?,99,0,0,0,-,-,-
procedura,True,?,?,98,3,0,0,-,-,-
processo,True,?,?,98,8,0,1,-,-,-
gestione,True,?,Qualification or Set of Circumstances,96,4,0,0,-,-,-
pop,True,Cultural or political movement,Cultural or political movement,96,4,5,1,-,-,-
rivoluzionarie,True,?,?,96,0,0,0,-,-,-
rottura,True,?,?,96,4,1,0,-,-,-
storia,True,Process,Entity#Process,96,15,1,0,-,-,-
ferie,True,?,?,95,0,3,0,-,-,-
Laurea,True,?,?,95,0,0,0,-,-,-
umanità,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,95,14,0,0,-,-,-
Berlusconi,True,?,?,94,0,0,0,-,-,-
viaggio,True,?,?,94,5,0,0,-,-,-
maturità,True,?,?,93,12,2,1,-,-,-
visione,True,?,?,93,10,0,0,-,-,-
approvazione,True,?,Process,92,0,0,0,-,-,-
Coronavirus,True,?,?,92,0,0,0,-,-,-
critica,True,?,?,92,1,0,0,-,-,-
esame,True,-,Event#-,92,15,1,0,-,-,-
fioritura,True,?,?,92,2,0,0,-,-,-
nazista,True,?,Cultural or political movement,92,0,1,0,-,-,-
diagnosi,True,?,?,91,0,0,0,-,-,-
dittatura,True,?,?,89,6,2,0,-,-,-
sessantottini,True,?,Cultural or political movement,89,12,2,0,-,-,-
crescita,True,?,?,88,0,0,0,-,-,-
sessantotto,True,-,-,88,0,6,1,-,-,-
autore,True,?,?,87,0,0,0,-,-,-
negoziazione,True,?,?,87,1,0,0,-,-,-
Covid19,True,?,?,86,0,0,0,-,-,-
epilazione,True,?,?,86,2,0,0,-,-,-
sbronza,True,?,?,86,5,0,0,-,-,-
politico,True,?,Job or Career,84,0,1,0,-,-,-
antibiotica,True,?,?,83,0,0,0,-,-,-
campionato,True,-,-,83,6,5,2,-,-,-
post,True,?,?,83,7,2,0,-,-,-
internet,True,?,?,82,1,0,0,-,-,-
spettacolo,True,?,Event,82,6,1,0,-,-,-
morte,True,?,Qualification or Set of Circumstances,81,4,0,0,-,-,-
qualcosa,True,?,?,81,0,0,0,-,-,-
mercato,True,Qualification or Set of Circumstances,Qualification or Set of Circumstances,80,12,0,0,-,-,-
anarchismo,True,?,?,79,0,0,0,-,-,-
infartuati,True,?,?,79,0,0,0,-,-,-
Ora,True,?,?,79,0,0,12,-,-,-
adolescente,True,?,Qualification or Set of Circumstances,78,3,0,0,-,-,-
peeling,True,?,?,78,0,0,0,-,-,-
Tangentopoli,True,?,?,78,0,0,0,-,-,-
Calciopoli,True,?,?,77,0,0,0,-,-,-
prostatectomia,True,?,?,77,0,0,0,-,-,-
separazione,True,?,?,77,5,2,1,-,-,-
sesso,True,?,?,76,1,0,0,-,-,-
thrash,True,?,?,76,0,0,2,-,-,-
processamento,True,?,?,75,12,0,1,-,-,-
finale,True,?,?,74,4,1,0,-,-,-
garanzia,True,?,?,74,5,0,0,-,-,-
sincronizzazione,True,?,?,74,14,2,2,-,-,-
cristiani,True,?,Cultural or political movement#-,73,4,1,0,-,-,-
socialisti,True,Cultural or political movement,Cultural or political movement#-,73,3,6,0,-,-,-
dose,True,?,?,72,0,0,0,-,-,-
svezzamento,True,?,?,72,0,0,1,-,-,-
capillari,True,?,?,71,0,0,1,-,-,-
esilio,True,?,?,71,2,0,2,-,-,-
Fukushima,True,?,?,71,0,0,0,-,-,-
petrolio,True,?,?,71,2,0,0,-,-,-
rilascio,True,?,?,71,1,0,0,-,-,-
carolingia,True,?,?,70,4,0,0,-,-,-
fiera,True,?,?,70,0,0,0,-,-,-
process,True,?,?,70,0,0,0,-,-,-
pubblicazione,True,?,?,70,3,0,1,-,-,-
cottura,True,?,?,69,0,0,0,-,-,-
freudiani,True,?,?,69,1,0,0,-,-,-
olocausto,True,-,-,69,33,0,0,-,-,-
Panamax,True,?,?,69,0,0,2,-,-,-
analitica,True,?,?,68,0,1,0,-,-,-
embrionale,True,?,?,68,0,0,0,-,-,-
feste,True,?,?,68,7,0,0,-,-,-
prodotti,True,?,?,68,0,0,0,-,-,-
shampoo,True,?,?,67,0,0,0,-,-,-
autorizzazione,True,-,-,66,7,0,1,-,-,-
coma,True,?,?,66,6,0,0,-,-,-
Lehman,True,?,?,66,0,0,0,-,-,-
marxismo,True,?,Cultural or political movement,66,2,1,0,-,-,-
ristrutturazione,True,?,?,66,1,1,0,-,-,-
Vietnam,True,?,?,66,0,0,1,-,-,-
coito,True,?,?,65,4,0,0,-,-,-
euro,True,-,-,65,21,2,0,-,-,-
mondiale,True,?,?,65,0,1,1,-,-,-
studio,True,?,?,65,1,0,1,-,-,-
antibiotico,True,?,?,64,0,0,0,-,-,-
classici,True,?,?,64,2,0,1,-,-,-
dottorandi,True,?,?,64,0,0,0,-,-,-
esotismo,True,?,?,64,0,0,0,-,-,-
flop,True,?,?,64,1,0,0,-,-,-
pc,True,?,?,64,0,0,0,-,-,-
progetto,True,?,?,64,3,0,0,-,-,-
basso,True,?,?,63,0,0,2,-,-,-
crediti,True,?,?,63,0,0,0,-,-,-
globalizzazione,True,?,?,63,1,0,0,-,-,-
memoria,True,?,?,63,0,0,0,-,-,-
Mondiale,True,?,?,63,0,0,0,-,-,-
stalinista,True,?,?,63,0,0,0,-,-,-
americano,True,?,-,62,0,0,0,-,-,-
donazione,True,?,?,62,8,0,0,-,-,-
larve,True,?,?,62,0,0,0,-,-,-
lettura,True,?,?,62,4,0,0,-,-,-
processore,True,?,?,62,10,0,0,-,-,-
quarantena,True,?,?,62,0,0,0,-,-,-
tangentopoli,True,-,-,62,14,4,0,-,-,-
chemioterapia,True,?,?,61,3,0,0,-,-,-
critico,True,?,?,61,2,0,0,-,-,-
minzione,True,?,?,61,0,0,0,-,-,-
transizione,True,-,-,61,5,0,5,-,-,-
disco,True,?,?,60,3,0,1,-,-,-
pillola,True,?,?,60,6,1,0,-,-,-
Sessantotto,True,?,?,60,1,0,1,-,-,-
vittoria,True,-,-,60,3,6,0,-,-,-
allegagione,True,?,?,59,0,0,2,-,-,-
colecistectomia,True,?,?,59,0,0,0,-,-,-
congresso,True,?,?,59,5,2,0,-,-,-
production,True,?,?,59,17,0,3,-,-,-
puntata,True,?,?,59,0,0,0,-,-,-
umanista,True,?,?,59,0,0,0,-,-,-
vaccino,True,?,?,59,1,0,0,-,-,-
carriera,True,?,?,58,3,0,1,-,-,-
cura,True,?,?,58,1,2,0,-,-,-
futurista,True,?,?,58,0,3,0,-,-,-
restyling,True,-,-,58,0,0,6,-,-,-
scolastiche,True,?,?,58,0,1,0,-,-,-
unificazione,True,?,?,58,4,1,0,-,-,-
Assad,True,?,?,57,0,0,0,-,-,-
intermedio,True,?,?,57,2,0,0,-,-,-
panamax,True,?,?,57,0,0,0,-,-,-
attività,True,?,?,56,1,0,1,-,-,-
beat,True,?,?,56,0,1,0,-,-,-
brufolo,True,?,?,56,0,0,0,-,-,-
corsa,True,?,?,56,0,0,0,-,-,-
drammatico,True,?,?,56,0,0,0,-,-,-
ideologia,True,?,?,56,1,0,0,-,-,-
infezione,True,?,?,56,1,0,0,-,-,-
muro,True,?,?,56,6,0,0,-,-,-
nuziale,True,?,?,56,0,0,0,-,-,-
Pci,True,?,?,56,0,0,0,-,-,-
utilizzo,True,?,?,56,0,0,0,-,-,-
macchiaioli,True,?,?,55,1,2,3,-,-,-
romantici,True,?,?,55,0,0,0,-,-,-
serata,True,?,?,55,4,0,0,-,-,-
trattamenti,True,?,?,55,3,0,1,-,-,-
Vaticano,True,?,?,55,0,0,1,-,-,-
aggiudicazione,True,?,?,54,1,0,0,-,-,-
anni,True,?,?,54,4,1,3,-,-,-
atlantica,True,?,?,54,0,0,0,-,-,-
calamità,True,?,?,54,10,1,0,-,-,-
cinema,True,?,Place or function,54,2,2,0,-,-,-
conferenza,True,?,?,54,6,0,0,-,-,-
costruzione,True,?,?,54,2,0,0,-,-,-
dottorati,True,?,?,54,20,1,0,-,-,-
estate,True,?,?,54,3,0,0,-,-,-
virus,True,?,?,54,1,0,0,-,-,-
brigatismo,True,Cultural or political movement,Cultural or political movement,53,63,0,0,-,-,-
immersione,True,?,?,53,0,0,0,-,-,-
marxisti,True,?,Cultural or political movement,53,0,1,0,-,-,-
proiezione,True,?,?,53,1,0,0,-,-,-
romanticismo,True,?,Cultural or political movement,53,5,3,1,-,-,-
scatto,True,?,?,53,0,0,0,-,-,-
sforzo,True,?,?,53,1,0,0,-,-,-
analisi,True,?,Process,52,1,0,0,-,-,-
cyberpunk,True,?,?,52,0,2,0,-,-,-
festival,True,?,?,52,4,0,0,-,-,-
feudale,True,?,?,52,0,1,0,-,-,-
orgasmo,True,?,?,52,1,0,0,-,-,-
pagato,True,?,?,52,0,0,0,-,-,-
laureati,True,?,Qualification or Set of Circumstances,51,1,0,1,-,-,-
maternità,True,-,-,51,11,0,0,-,-,-
montaggio,True,?,?,51,1,0,0,-,-,-
porno,True,?,?,51,0,0,0,-,-,-
attacco,True,?,?,50,2,0,1,-,-,-
cubismo,True,-,Cultural or political movement,50,1,4,3,-,-,-
fordisti,True,?,?,50,0,0,0,-,-,-
indulto,True,?,?,50,0,0,0,-,-,-
PCI,True,?,?,50,0,0,0,-,-,-
titoli,True,?,?,50,1,0,0,-,-,-
Beatles,True,?,?,49,0,0,1,-,-,-
broncodilatatore,True,?,?,49,0,0,0,-,-,-
elezione,True,?,?,49,3,1,0,-,-,-
hippy,True,?,?,49,1,3,0,-,-,-
invasione,True,?,?,49,3,1,1,-,-,-
realizzazione,True,?,?,49,5,0,0,-,-,-
scavo,True,?,?,49,1,0,0,-,-,-
sviluppo,True,-,-,49,9,0,0,-,-,-
dimissioni,True,?,Event,48,2,1,0,-,-,-
lavaggio,True,?,?,48,2,0,0,-,-,-
normale,True,?,?,48,0,1,0,-,-,-
novecentesca,True,?,?,48,0,0,0,-,-,-
pagamento,True,-,-,48,31,5,0,-,-,-
registrazione,True,?,?,48,3,0,0,-,-,-
stagione,True,?,?,48,3,0,1,-,-,-
dimagrimento,True,?,?,47,1,0,0,-,-,-
festività,True,?,Qualification or Set of Circumstances,47,5,0,0,-,-,-
missione,True,?,?,47,1,0,0,-,-,-
orbitale,True,?,?,47,0,0,0,-,-,-
pensionamento,True,?,?,47,1,1,0,-,-,-
recessione,True,-,-,47,1,4,0,-,-,-
scarsità,True,?,?,47,1,1,1,-,-,-
secolarizzazione,True,?,?,47,1,0,0,-,-,-
calciopoli,True,?,?,46,0,0,0,-,-,-
cantiere,True,?,?,46,2,0,0,-,-,-
jugoslavi,True,?,Denomination,46,0,0,0,-,-,-
novecentesco,True,?,?,46,0,0,0,-,-,-
sinistro,True,?,?,46,0,0,0,-,-,-
techno,True,?,?,46,0,0,1,-,-,-
applicazione,True,?,?,45,0,0,0,-,-,-
epidemia,True,?,?,45,1,0,0,-,-,-
incentivi,True,?,?,45,0,3,0,-,-,-
liposuzione,True,?,?,45,1,0,0,-,-,-
master,True,?,?,45,2,0,0,-,-,-
picco,True,?,?,45,0,0,1,-,-,-
riunificazione,True,?,?,45,4,2,2,-,-,-
sionismo,True,?,?,45,3,0,1,-,-,-
wave,True,?,?,45,0,0,0,-,-,-
fallimento,True,?,?,44,2,0,1,-,-,-
festa,True,?,?,44,2,1,0,-,-,-
incontro,True,-,Event#-,44,5,0,1,-,-,-
industrializzazione,True,?,?,44,5,0,0,-,-,-
jazz,True,?,?,44,3,1,0,-,-,-
programma,True,?,?,44,0,0,0,-,-,-
scolastici,True,?,?,44,0,1,0,-,-,-
umanismo,True,?,?,44,0,0,0,-,-,-
anestesia,True,?,Process,43,1,0,0,-,-,-
filtro,True,?,?,43,0,0,1,-,-,-
hippie,True,?,Cultural or political movement,43,2,2,0,-,-,-
migrazione,True,?,?,43,2,0,0,-,-,-
prodotta,True,?,?,43,0,0,0,-,-,-
Sanremo,True,?,?,43,0,0,0,-,-,-
sentenza,True,?,?,43,5,1,0,-,-,-
tour,True,?,?,43,5,0,0,-,-,-
trade,True,?,?,43,0,0,0,-,-,-
uso,True,?,?,43,0,0,0,-,-,-
visita,True,-,-,43,5,0,0,-,-,-
assunzione,True,?,?,42,4,1,0,-,-,-
attentato,True,-,-,42,13,0,0,-,-,-
caduta,True,?,?,42,4,0,0,-,-,-
campagna,True,?,Event,42,1,0,0,-,-,-
combustore,True,?,?,42,11,0,1,-,-,-
consegna,True,?,?,42,2,0,0,-,-,-
maratona,True,?,?,42,1,0,0,-,-,-
crollo,True,?,?,41,3,1,0,-,-,-
doccia,True,?,?,41,0,0,0,-,-,-
folk,True,?,?,41,0,0,0,-,-,-
malattia,True,?,?,41,1,1,0,-,-,-
meeting,True,?,?,41,4,0,0,-,-,-
ottomana,True,?,?,41,0,0,0,-,-,-
ovulazione,True,?,?,41,1,0,0,-,-,-
postmoderna,True,?,?,41,0,0,0,-,-,-
secolarismo,True,?,?,41,0,0,0,-,-,-
specializzazione,True,?,?,41,5,1,1,-,-,-
comatosi,True,?,?,40,0,0,0,-,-,-
elementari,True,?,?,40,0,0,1,-,-,-
italiano,True,?,Qualification or Set of Circumstances,40,1,0,0,-,-,-
maturazione,True,?,?,40,1,0,0,-,-,-
postmoderno,True,?,?,40,0,0,1,-,-,-
selezione,True,Process,Process,40,5,0,0,-,-,-
sterilizzazione,True,?,?,40,1,0,0,-,-,-
uscita,True,?,?,40,0,0,0,-,-,-
attivazione,True,?,?,39,0,0,0,-,-,-
bruciatori,True,?,?,39,6,2,2,-,-,-
chemio,True,?,?,39,0,0,0,-,-,-
fermentazione,True,?,?,39,0,0,0,-,-,-
franchismo,True,Cultural or political movement,Cultural or political movement,39,9,15,1,-,-,-
metropoli,True,?,?,39,0,0,0,-,-,-
accoglienza,True,?,?,38,4,0,0,-,-,-
arresto,True,?,?,38,1,0,0,-,-,-
attentati,True,?,?,38,13,1,0,-,-,-
Dayton,True,?,?,38,0,0,0,-,-,-
Malagrotta,True,?,?,38,0,0,0,-,-,-
minimalismo,True,?,?,38,8,1,1,-,-,-
saldatura,True,?,?,38,0,0,0,-,-,-
talebano,True,?,?,38,0,0,0,-,-,-
tappa,True,?,?,38,0,0,0,-,-,-
totalitario,True,?,?,38,0,0,0,-,-,-
accordo,True,?,Process,37,2,1,0,-,-,-
avanguardie,True,?,Cultural or political movement,37,2,1,0,-,-,-
cerimonia,True,?,?,37,1,0,0,-,-,-
commozione,True,?,?,37,0,0,1,-,-,-
conversione,True,?,?,37,5,0,0,-,-,-
degenza,True,?,?,37,5,0,0,-,-,-
dieta,True,?,?,37,1,0,0,-,-,-
iniezioni,True,?,?,37,1,0,1,-,-,-
lavori,True,?,?,37,1,0,0,-,-,-
menarca,True,?,?,37,0,0,0,-,-,-
opera,True,?,Entity,37,2,1,0,-,-,-
puntura,True,?,?,37,0,0,0,-,-,-
riunione,True,?,?,37,1,0,0,-,-,-
bruciatore,True,-,-,36,7,1,4,-,-,-
fossile,True,?,?,36,0,0,0,-,-,-
Katrina,True,?,?,36,0,0,0,-,-,-
macchiaiolo,True,?,?,36,0,0,1,-,-,-
radioterapia,True,?,?,36,1,0,0,-,-,-
rave,True,?,?,36,3,0,0,-,-,-
riabilitazione,True,?,?,36,1,0,0,-,-,-
ricostruzione,True,-,-,36,7,0,4,-,-,-
riproduttivo,True,?,?,36,0,0,0,-,-,-
abbuffata,True,?,?,35,1,0,0,-,-,-
esperienza,True,?,Qualification or Set of Circumstances,35,7,0,0,-,-,-
implementazione,True,?,?,35,1,0,0,-,-,-
Oscar,True,?,?,35,0,0,0,-,-,-
privatizzazione,True,-,-,35,3,11,0,-,-,-
socialismo,True,Cultural or political movement,Cultural or political movement,35,4,6,0,-,-,-
aumento,True,-,-,34,4,9,0,-,-,-
brexit,True,?,?,34,0,0,0,-,-,-
Cresima,True,?,?,34,0,0,0,-,-,-
elaborazioni,True,?,?,34,0,3,0,-,-,-
esecuzione,True,?,?,34,1,0,1,-,-,-
frattura,True,?,?,34,4,0,0,-,-,-
giudizio,True,?,?,34,3,0,0,-,-,-
interventi,True,?,?,34,2,0,0,-,-,-
metropolitani,True,?,?,34,0,0,0,-,-,-
occupazione,True,-,-,34,6,7,1,-,-,-
produttore,True,?,?,34,0,0,0,-,-,-
regime,True,?,Qualification or Set of Circumstances,34,2,0,1,-,-,-
Renzi,True,?,?,34,0,0,0,-,-,-
Risorgimento,True,?,?,34,0,2,0,-,-,-
Rivoluzione,True,?,?,34,0,0,0,-,-,-
seduta,True,?,?,34,0,0,0,-,-,-
show,True,?,?,34,2,1,0,-,-,-
anossico,True,?,?,33,0,0,0,-,-,-
cartesiana,True,?,?,33,0,0,0,-,-,-
ceretta,True,?,?,33,0,0,0,-,-,-
democratici,True,?,?,33,0,0,0,-,-,-
distribuzione,True,?,?,33,0,0,0,-,-,-
femministe,True,Cultural or political movement,Cultural or political movement,33,4,5,0,-,-,-
massaggio,True,?,?,33,0,0,0,-,-,-
petrolifera,True,?,?,33,0,0,0,-,-,-
Trump,True,?,?,33,0,0,0,-,-,-
unità,True,?,?,33,1,1,2,-,-,-
azione,True,?,Entity,32,0,0,0,-,-,-
Chernobyl,True,?,?,32,0,0,0,-,-,-
operati,True,?,?,32,1,1,0,-,-,-
orbitali,True,?,?,32,0,0,1,-,-,-
party,True,?,?,32,1,0,0,-,-,-
randomizzazione,True,?,?,32,0,0,0,-,-,-
rientro,True,?,?,32,1,0,0,-,-,-
sconfitta,True,?,?,32,1,0,0,-,-,-
