word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
aprono,False,?,?,0,-,-,-,0,1,0
ardito,False,?,?,0,-,-,-,0,1,0
armate,False,?,?,0,-,-,-,0,1,1
arrisa,False,?,?,0,-,-,-,0,1,0
arrivato,False,?,?,0,-,-,-,0,1,0
arrivava,False,?,?,0,-,-,-,0,0,1
arriverà,False,?,?,0,-,-,-,0,4,0
arriveranno,False,?,?,0,-,-,-,0,1,0
arriveremo,False,?,?,0,-,-,-,0,1,0
artificiale,False,?,?,0,-,-,-,0,1,0
artrosico,False,?,?,0,-,-,-,0,1,0
aspettano,False,?,?,0,-,-,-,0,1,0
aspettava,False,?,?,0,-,-,-,0,1,0
aspetterà,False,?,?,0,-,-,-,0,1,0
aspramente,False,?,?,0,-,-,-,0,1,0
assoluta,False,?,?,0,-,-,-,0,1,0
assomiglia,False,?,?,0,-,-,-,0,1,0
attende,False,?,?,0,-,-,-,0,1,0
attendono,False,?,?,0,-,-,-,0,1,0
attenuati,False,?,?,0,-,-,-,0,1,0
attesa,False,?,?,0,-,-,-,0,1,0
attirando-,False,?,?,0,-,-,-,0,1,0
attraverso,False,?,?,0,-,-,-,0,1,0
attrezzata,False,?,?,0,-,-,-,0,0,1
attribuibile,False,?,?,0,-,-,-,0,0,1
attrono,False,?,?,0,-,-,-,0,0,1
audace,False,?,?,0,-,-,-,0,1,0
aumenterà,False,?,?,0,-,-,-,0,1,0
autentico,False,?,?,0,-,-,-,0,2,0
autobiografica,False,?,?,0,-,-,-,0,1,0
autobiografico,False,?,?,0,-,-,-,0,1,0
autogiustificativo,False,?,?,0,-,-,-,0,1,0
avariata,False,?,?,0,-,-,-,0,1,0
avere,False,?,?,0,-,-,-,0,1,0
aveva,False,?,?,0,-,-,-,0,3,1
avevano,False,?,?,0,-,-,-,0,1,0
avrà,False,?,?,0,-,-,-,0,3,0
avrei,False,?,?,0,-,-,-,0,1,0
avremo,False,?,?,0,-,-,-,0,1,0
avvelenato,False,?,?,0,-,-,-,0,0,2
avvenuta,False,?,?,0,-,-,-,0,0,3
avverrà,False,?,?,0,-,-,-,0,1,0
avversario,False,?,Qualification or Set of Circumstances,0,-,-,-,0,1,0
avverto,False,?,?,0,-,-,-,0,1,0
avvilente,False,?,?,0,-,-,-,0,1,0
azzardo,False,?,?,0,-,-,-,0,1,0
balzano,False,?,?,0,-,-,-,0,1,0
banale,False,?,?,0,-,-,-,0,6,0
Barocci,False,?,?,0,-,-,-,0,1,0
bastato,False,?,?,0,-,-,-,0,1,0
basteranno,False,?,?,0,-,-,-,0,1,0
basterebbe,False,?,?,0,-,-,-,0,1,0
batterebbe,False,?,?,0,-,-,-,0,1,0
beneficeranno,False,?,?,0,-,-,-,0,1,0
beneficiano,False,?,?,0,-,-,-,0,1,0
benevoli,False,?,?,0,-,-,-,0,1,0
Bertinotti,False,?,?,0,-,-,-,0,1,0
Bertolucci,False,?,?,0,-,-,-,0,1,0
bianche,False,?,?,0,-,-,-,0,1,0
bip-bip,False,?,?,0,-,-,-,0,1,0
bisogna,False,?,?,0,-,-,-,0,3,0
bisognava,False,?,?,0,-,-,-,0,1,0
bisognerà,False,?,?,0,-,-,-,0,4,0
bisognerebbe,False,?,?,0,-,-,-,0,6,0
bizzarra,False,?,?,0,-,-,-,0,1,0
blasfemo,False,?,?,0,-,-,-,0,1,0
breve,False,?,?,0,-,-,-,0,1,0
brevissima,False,?,?,0,-,-,-,0,1,0
bruciata,False,?,?,0,-,-,-,0,1,0
bruciati,False,?,?,0,-,-,-,0,1,0
bugiarde,False,?,?,0,-,-,-,0,1,0
bulla,False,?,?,0,-,-,-,0,1,0
buona,False,?,?,0,-,-,-,0,2,0
buono,False,?,?,0,-,-,-,0,1,0
caddero,False,?,?,0,-,-,-,0,1,0
cadendo,False,?,?,0,-,-,-,0,1,0
cadrebbe,False,?,?,0,-,-,-,0,1,0
caduta,False,?,?,0,-,-,-,0,1,0
cambia,False,?,?,0,-,-,-,0,2,0
cambierà,False,?,?,0,-,-,-,0,1,0
cambieranno,False,?,?,0,-,-,-,0,1,0
cambierebbero,False,?,?,0,-,-,-,0,1,0
cancellerà,False,?,?,0,-,-,-,0,1,0
capace,False,?,?,0,-,-,-,0,4,0
capiremo,False,?,?,0,-,-,-,0,1,0
capisce,False,?,?,0,-,-,-,0,1,0
capitano,False,?,Role,0,-,-,-,0,1,0
capo,False,?,Role,0,-,-,-,0,1,0
casuale,False,?,?,0,-,-,-,0,6,0
causa,False,?,?,0,-,-,-,0,1,0
causata,False,?,?,0,-,-,-,0,2,0
cedendo,False,?,?,0,-,-,-,0,1,0
cederà,False,?,?,0,-,-,-,0,2,0
cederanno,False,?,?,0,-,-,-,0,1,0
ceduto,False,?,?,0,-,-,-,0,1,0
centocinquanta,False,?,?,0,-,-,-,0,1,0
centrale,False,?,Place or function,0,-,-,-,0,3,0
centriste,False,?,?,0,-,-,-,0,1,0
cerca,False,?,?,0,-,-,-,0,3,0
cercando,False,?,?,0,-,-,-,0,1,0
cercava,False,?,?,0,-,-,-,0,1,0
cercavano,False,?,?,0,-,-,-,0,1,0
Cervellati,False,?,?,0,-,-,-,0,1,0
che,False,?,?,0,-,-,-,0,4,0
chemiosintetica,False,?,?,0,-,-,-,0,0,1
chiacchierata,False,?,?,0,-,-,-,0,1,0
chiamata,False,?,?,0,-,-,-,0,1,0
chiamerebbero,False,?,?,0,-,-,-,0,1,0
chiarirà,False,?,?,0,-,-,-,0,1,0
chiederà,False,?,?,0,-,-,-,0,2,0
chiederanno,False,?,?,0,-,-,-,0,1,0
chissà,False,?,?,2,-,-,-,0,2,0
chiuderà,False,?,?,0,-,-,-,0,1,0
chiuderebbe,False,?,?,0,-,-,-,0,1,0
chiusa,False,?,?,0,-,-,-,0,1,0
Clinton,False,?,?,0,-,-,-,0,1,0
coetanea,False,?,?,0,-,-,-,0,0,1
coglie,False,?,?,0,-,-,-,0,1,0
coincidente,False,?,?,0,-,-,-,0,0,1
coincise,False,?,?,0,-,-,-,0,0,1
coinvolto,False,?,?,0,-,-,-,0,1,1
collaborò,False,?,?,0,-,-,-,0,0,1
colpevole,False,?,?,0,-,-,-,0,1,0
colpisce,False,?,?,0,-,-,-,0,1,0
colpita,False,?,?,0,-,-,-,0,1,0
colpito,False,?,?,0,-,-,-,0,1,0
colpiva,False,?,?,0,-,-,-,0,0,1
come,False,?,?,2,-,-,-,0,5,0
comincerà,False,?,?,0,-,-,-,0,1,0
comincia,False,?,?,0,-,-,-,0,4,0
cominciare,False,?,?,0,-,-,-,0,1,0
cominciava,False,?,?,0,-,-,-,0,1,0
comincio,False,?,?,0,-,-,-,0,1,0
commesso,False,?,?,0,-,-,-,0,2,0
commette,False,?,?,0,-,-,-,0,1,0
commovente,False,?,?,0,-,-,-,0,1,0
comninciano,False,?,?,0,-,-,-,0,1,0
comodo,False,?,?,0,-,-,-,0,1,0
comparirà,False,?,?,0,-,-,-,0,1,0
compiacente,False,?,?,0,-,-,-,0,1,0
compiuto,False,?,?,0,-,-,-,0,1,0
complementare,False,?,?,0,-,-,-,0,1,0
completa,False,?,?,0,-,-,-,0,1,0
complicato,False,?,?,0,-,-,-,0,1,0
complice,False,?,Role,0,-,-,-,0,1,0
comprende,False,?,?,0,-,-,-,0,1,0
comprensibile,False,?,?,0,-,-,-,0,1,0
compreso,False,?,?,0,-,-,-,0,0,1
compromessi,False,?,?,0,-,-,-,0,1,0
compromettente,False,?,?,0,-,-,-,0,2,0
con,False,?,?,1,-,-,-,0,4,1
concettose,False,?,?,0,-,-,-,0,1,0
conclusivo,False,?,?,0,-,-,-,0,2,0
condizionerà,False,?,?,0,-,-,-,0,1,0
condotto,False,?,?,0,-,-,-,0,1,0
confederate,False,?,?,0,-,-,-,0,0,1
conferma,False,?,?,0,-,-,-,0,1,0
confortante,False,?,?,0,-,-,-,0,1,0
confortata,False,?,?,0,-,-,-,0,2,0
confuso,False,?,?,0,-,-,-,0,1,0
congegnano,False,?,?,0,-,-,-,0,1,0
congenita,False,?,?,0,-,-,-,0,1,0
congiunte,False,?,?,0,-,-,-,0,0,1
conosce,False,?,?,0,-,-,-,0,1,0
conosceva,False,?,?,0,-,-,-,0,3,0
conoscono,False,?,?,0,-,-,-,0,2,0
consacrati,False,?,?,0,-,-,-,0,0,1
consentirà,False,?,?,0,-,-,-,0,2,0
consentirebbe,False,?,?,0,-,-,-,0,0,1
conservatrici,False,?,?,0,-,-,-,0,1,0
considera,False,?,?,0,-,-,-,0,1,0
considerano,False,?,?,0,-,-,-,0,1,0
considerata,False,?,?,0,-,-,-,0,1,0
considerava,False,?,?,0,-,-,-,0,1,0
consiste,False,?,?,0,-,-,-,0,1,0
conta,False,?,?,0,-,-,-,0,2,0
contaminata,False,?,?,0,-,-,-,0,1,0
contemporaneo,False,?,?,0,-,-,-,0,0,1
contiene,False,?,?,0,-,-,-,0,1,0
continua,False,?,?,0,-,-,-,0,1,0
continuerà,False,?,?,0,-,-,-,0,1,0
contrariato,False,?,?,0,-,-,-,0,1,0
contribuirà,False,?,?,0,-,-,-,0,3,0
controcorrente,False,?,?,0,-,-,-,0,1,0
controintuitivo,False,?,?,0,-,-,-,0,0,1
convenienti,False,?,?,0,-,-,-,0,1,0
conveniva,False,?,?,0,-,-,-,0,1,0
converrebbe,False,?,?,0,-,-,-,0,1,0
conviene,False,?,?,0,-,-,-,0,2,0
convincerà,False,?,?,0,-,-,-,0,1,0
convinceva,False,?,?,0,-,-,-,0,1,0
convinto,False,?,?,0,-,-,-,0,1,0
copia,False,?,?,0,-,-,-,0,1,0
coraggioso,False,?,?,0,-,-,-,0,1,0
correlato,False,?,?,0,-,-,-,0,0,1
correrà,False,?,?,0,-,-,-,0,1,0
corrispondeva,False,?,?,0,-,-,-,0,1,0
corrivi,False,?,?,0,-,-,-,0,1,0
corrotto,False,?,?,0,-,-,-,0,2,0
costa,False,?,?,0,-,-,-,0,1,0
costoso,False,?,?,0,-,-,-,0,1,0
costretto,False,?,?,0,-,-,-,0,3,0
costruirono,False,?,?,0,-,-,-,0,0,1
costruita,False,?,?,0,-,-,-,0,0,1
Craxi,False,?,?,0,-,-,-,0,1,0
creato,False,?,?,0,-,-,-,0,2,0
credendo,False,?,?,0,-,-,-,0,1,0
credeva,False,?,?,0,-,-,-,0,1,0
cresceranno,False,?,?,0,-,-,-,0,1,0
cresciuta,False,?,?,0,-,-,-,0,2,0
criminale,False,?,?,0,-,-,-,0,1,0
critico,False,?,?,0,-,-,-,0,1,0
Croce,False,?,?,0,-,-,-,0,1,0
cruciale,False,?,?,0,-,-,-,0,5,0
cruciali,False,?,?,0,-,-,-,0,1,0
crudele,False,?,?,0,-,-,-,0,0,1
cucito,False,?,?,0,-,-,-,0,1,0
cuore,False,?,?,0,-,-,-,0,1,0
cuspidata,False,?,?,0,-,-,-,0,0,1
da,False,?,?,0,-,-,-,0,15,2
dal,False,?,?,0,-,-,-,0,2,0
dalla,False,?,?,0,-,-,-,0,3,0
darà,False,?,?,0,-,-,-,0,2,0
daranno,False,?,?,0,-,-,-,0,2,0
datato,False,?,?,0,-,-,-,0,1,0
davanti,False,?,?,0,-,-,-,0,1,0
davvero,False,?,?,0,-,-,-,0,1,0
decadente,False,?,?,0,-,-,-,0,1,0
decideremo,False,?,?,0,-,-,-,0,1,0
decisiva,False,?,?,0,-,-,-,0,29,0
decisive,False,?,?,0,-,-,-,0,1,0
decisivo,False,?,?,0,-,-,-,0,31,2
decorati,False,?,?,0,-,-,-,0,0,1
dedicato,False,?,?,0,-,-,-,0,0,1
definitiva,False,?,?,0,-,-,-,0,11,2
definitivamente,False,?,?,0,-,-,-,0,2,0
definitivo,False,?,?,0,-,-,-,0,11,1
degna,False,?,?,0,-,-,-,0,1,0
del,False,?,?,0,-,-,-,0,2,2
della,False,?,?,0,-,-,-,0,2,0
dello,False,?,?,0,-,-,-,0,1,0
delude,False,?,?,0,-,-,-,0,1,0
deludente,False,?,?,0,-,-,-,0,2,0
deluso,False,?,?,0,-,-,-,0,1,0
demoni,False,?,?,0,-,-,-,0,1,0
deriva,False,?,?,0,-,-,-,0,0,4
derivano,False,?,?,0,-,-,-,0,1,0
derivante,False,?,?,0,-,-,-,0,0,1
derivata,False,?,?,0,-,-,-,0,0,1
desiderato,False,?,?,0,-,-,-,0,1,0
desta,False,?,?,0,-,-,-,0,1,0
destabilizzante,False,?,?,0,-,-,-,0,1,0
destinata,False,?,?,0,-,-,-,0,3,0
destinato,False,?,?,0,-,-,-,0,3,0
determinante,False,?,?,0,-,-,-,0,4,0
dettata,False,?,?,0,-,-,-,0,1,1
dettato,False,?,?,0,-,-,-,0,2,0
detto,False,?,-,0,-,-,-,0,2,0
deviato,False,?,?,0,-,-,-,0,2,0
di,False,?,?,1,-,-,-,0,34,5
dico,False,?,?,6,-,-,-,0,1,0
diede,False,?,?,0,-,-,-,0,1,0
difficile,False,?,?,0,-,-,-,0,1,0
dimentica,False,?,?,0,-,-,-,0,3,0
dimenticata,False,?,?,0,-,-,-,0,1,0
dimenticato,False,?,?,0,-,-,-,0,2,0
dipende,False,?,?,0,-,-,-,0,8,0
dipinto,False,?,?,0,-,-,-,0,0,2
diplomatica,False,?,?,0,-,-,-,0,1,0
dirà,False,?,?,0,-,-,-,0,2,0
dire,False,?,?,0,-,-,-,0,4,0
diretta,False,?,?,0,-,-,-,0,1,1
dirò,False,?,?,0,-,-,-,0,1,0
diroccato,False,?,?,0,-,-,-,0,1,0
disattento,False,?,?,0,-,-,-,0,1,0
discende,False,?,?,0,-,-,-,0,1,0
discendente,False,?,?,0,-,-,-,0,0,1
disceso,False,?,?,0,-,-,-,0,1,0
discutibile,False,?,?,0,-,-,-,0,6,0
discutibili,False,?,?,0,-,-,-,0,1,0
discutibilissima,False,?,?,0,-,-,-,0,1,0
disegnata,False,?,?,0,-,-,-,0,1,0
disperato,False,?,?,0,-,-,-,0,1,0
dissuadere,False,?,?,0,-,-,-,0,1,0
distorto,False,?,?,0,-,-,-,0,1,0
distratta,False,?,?,0,-,-,-,0,1,0
distrutto,False,?,?,0,-,-,-,0,0,1
disturbato,False,?,?,0,-,-,-,0,1,0
divenne,False,?,?,0,-,-,-,0,0,1
diventa,False,?,?,0,-,-,-,0,2,1
diventano,False,?,?,0,-,-,-,0,1,0
diventerà,False,?,?,0,-,-,-,0,3,1
divenuto,False,?,?,0,-,-,-,0,1,0
divergenti,False,?,?,0,-,-,-,0,1,0
diversa,False,?,?,0,-,-,-,0,1,0
diverso,False,?,?,0,-,-,-,0,1,0
dodici,False,?,?,0,-,-,-,0,1,0
doloso,False,?,?,1,-,-,-,0,1,0
doman,False,?,?,0,-,-,-,0,1,0
domani,False,?,?,0,-,-,-,0,1,0
dominante,False,?,?,0,-,-,-,0,1,0
dopo,False,?,?,0,-,-,-,0,1,0
dorme,False,?,?,0,-,-,-,0,1,0
dormivano,False,?,?,0,-,-,-,0,1,0
dovremo,False,?,?,0,-,-,-,0,1,0
dovuta,False,?,?,0,-,-,-,0,0,1
dovuto,False,?,?,0,-,-,-,0,0,1
drammatici,False,?,?,0,-,-,-,0,1,0
dubbia,False,?,?,0,-,-,-,0,0,1
dubbio,False,?,?,0,-,-,-,0,1,0
due,False,?,?,0,-,-,-,0,9,0
durante,False,?,?,0,-,-,-,0,1,0
durato,False,?,?,0,-,-,-,0,1,0
durava,False,?,?,0,-,-,-,0,1,0
è,False,?,?,1,-,-,-,0,261,6
ebbe,False,?,?,0,-,-,-,0,0,2
eccedono,False,?,?,0,-,-,-,0,1,0
eccentrica,False,?,?,0,-,-,-,0,1,0
eccessiva,False,?,?,0,-,-,-,0,37,1
eccessivamente,False,?,?,0,-,-,-,0,2,1
eccessive,False,?,?,0,-,-,-,0,1,0
eccessivi,False,?,?,0,-,-,-,0,2,0
eccessivo,False,?,?,0,-,-,-,0,25,2
efficaci,False,?,?,0,-,-,-,0,1,0
egoistica,False,?,?,0,-,-,-,0,1,0
elettorale,False,?,?,0,-,-,-,0,1,0
elusa,False,?,?,0,-,-,-,0,1,0
emerge,False,?,?,0,-,-,-,0,3,0
emozionata,False,?,?,0,-,-,-,0,1,0
enfatizzato,False,?,?,0,-,-,-,0,1,0
entra,False,?,?,0,-,-,-,0,2,0
entrato,False,?,?,0,-,-,-,0,1,0
entrerà,False,?,?,0,-,-,-,0,1,0
era,False,?,?,0,-,-,-,0,42,1
erano,False,?,?,0,-,-,-,0,4,1
ereditaria,False,?,?,0,-,-,-,0,1,0
eretto,False,?,?,0,-,-,-,0,0,1
ero,False,?,?,0,-,-,-,0,2,0
errata,False,?,?,0,-,-,-,0,1,0
esagerando,False,?,?,0,-,-,-,0,1,0
esagerano,False,?,?,0,-,-,-,0,1,0
esagerata,False,?,?,0,-,-,-,0,4,0
esagerate,False,?,?,0,-,-,-,0,1,0
esagerato,False,?,?,0,-,-,-,0,2,0
esagero,False,?,?,0,-,-,-,0,1,0
esaltare,False,?,?,0,-,-,-,0,1,0
esasperato,False,?,?,0,-,-,-,0,0,1
esaudibile,False,?,?,0,-,-,-,0,1,0
esile,False,?,?,0,-,-,-,0,2,0
esiste,False,?,?,0,-,-,-,0,3,0
esistevano,False,?,?,0,-,-,-,0,1,0
esistono,False,?,?,0,-,-,-,0,1,0
esplosiva,False,?,?,0,-,-,-,0,1,0
essa,False,?,?,0,-,-,-,0,1,0
essenziale,False,?,?,0,-,-,-,0,1,0
essere,False,?,-,0,-,-,-,0,2,0
estinta,False,?,?,0,-,-,-,0,0,1
estranea,False,?,?,0,-,-,-,0,1,0
evase,False,?,?,0,-,-,-,0,1,0
evitabile,False,?,?,0,-,-,-,0,3,0
evitato,False,?,?,0,-,-,-,0,1,0
eviteranno,False,?,?,0,-,-,-,0,1,0
fa,False,?,?,0,-,-,-,0,3,1
facendo,False,?,?,0,-,-,-,0,1,0
faceva,False,?,?,0,-,-,-,0,2,0
facile,False,?,?,0,-,-,-,0,1,0
fallita,False,?,?,0,-,-,-,0,1,0
falloso,False,?,?,0,-,-,-,0,2,0
fanno,False,?,?,0,-,-,-,0,2,0
fantastico,False,?,?,0,-,-,-,0,0,1
farà,False,?,?,0,-,-,-,0,3,0
faranno,False,?,?,0,-,-,-,0,3,0
farebbe,False,?,?,0,-,-,-,0,1,0
faremo,False,?,?,0,-,-,-,0,1,0
fastidioso,False,?,?,0,-,-,-,0,1,1
fatale,False,?,?,0,-,-,-,0,6,0
fatica,False,?,?,0,-,-,-,0,1,0
faticata,False,?,?,0,-,-,-,0,1,0
faticoso,False,?,?,0,-,-,-,0,1,0
fatta,False,?,?,0,-,-,-,0,0,1
fatto,False,?,?,0,-,-,-,0,2,0
feconda,False,?,?,0,-,-,-,0,1,0
fedifrago,False,?,?,0,-,-,-,0,1,0
felici,False,?,?,0,-,-,-,0,2,0
Fellini,False,?,?,0,-,-,-,0,1,0
figlio,False,?,?,0,-,-,-,0,1,0
figure,False,?,?,0,-,-,-,0,1,0
fin,False,?,?,0,-,-,-,0,6,2
finirà,False,?,?,0,-,-,-,0,3,0
finiremo,False,?,?,0,-,-,-,0,1,0
finisce,False,?,?,0,-,-,-,0,1,0
finiscono,False,?,?,0,-,-,-,0,1,0
finiti,False,?,?,0,-,-,-,0,1,0
finito,False,?,-,0,-,-,-,0,1,0
fino,False,?,?,0,-,-,-,0,2,0
finta,False,?,?,0,-,-,-,0,1,0
finto,False,?,?,0,-,-,-,0,1,0
fondamentale,False,?,?,0,-,-,-,0,3,0
fondarono,False,?,?,0,-,-,-,0,0,1
Forlani,False,?,?,0,-,-,-,0,1,0
forniranno,False,?,?,0,-,-,-,0,1,0
forniva,False,?,?,0,-,-,-,0,1,0
fra,False,?,?,0,-,-,-,0,1,0
frainteso,False,?,?,0,-,-,-,0,1,0
frastornato,False,?,?,0,-,-,-,0,1,0
frettolosa,False,?,?,0,-,-,-,0,1,0
Freud,False,?,?,0,-,-,-,0,1,0
frontale,False,?,?,0,-,-,-,0,1,0
frutto,False,?,?,0,-,-,-,0,0,1
fu,False,?,?,0,-,-,-,0,1,1
funeraria,False,?,?,0,-,-,-,0,0,1
furba,False,?,?,0,-,-,-,0,1,0
fustigatorio,False,?,?,0,-,-,-,0,1,0
generosa,False,?,?,0,-,-,-,0,1,0
generoso,False,?,?,0,-,-,-,0,1,0
già,False,?,?,0,-,-,-,0,8,0
giocherà,False,?,?,0,-,-,-,0,1,0
giocheranno,False,?,?,0,-,-,-,0,1,0
giovedì,False,?,?,0,-,-,-,0,1,0
gioverà,False,?,?,0,-,-,-,0,1,0
gioverebbe,False,?,?,0,-,-,-,0,1,0
giunge,False,?,?,0,-,-,-,0,1,0
giunta,False,?,?,0,-,-,-,0,1,0
giusta,False,?,?,0,-,-,-,0,1,0
giustamente,False,?,?,0,-,-,-,0,1,0
giusto,False,?,?,0,-,-,-,0,1,0
gonfiata,False,?,?,0,-,-,-,0,0,1
gradisce,False,?,?,0,-,-,-,0,1,0
gradito,False,?,?,0,-,-,-,0,1,0
gratificante,False,?,?,0,-,-,-,0,1,0
grazie,False,?,?,0,-,-,-,0,2,0
grigi,False,?,?,0,-,-,-,0,1,0
guardare,False,?,?,0,-,-,-,0,1,0
guarderanno,False,?,?,0,-,-,-,0,1,0
gustoso,False,?,?,0,-,-,-,0,1,0
