word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
drago,False,?,?,0,0,1,0,-,-,-
dragoni,False,?,?,0,1,0,0,-,-,-
dream,False,?,?,0,1,0,0,-,-,-
driver,False,?,?,0,1,0,0,-,-,-
drogati,False,?,?,0,3,2,0,-,-,-
drogato,False,?,Qualification or Set of Circumstances,0,1,3,1,-,-,-
drone,False,?,?,0,1,0,0,-,-,-
droni,False,?,?,0,2,0,0,-,-,-
drughi,False,?,?,0,1,0,0,-,-,-
druido,False,?,?,0,0,0,1,-,-,-
drummer,False,?,?,0,1,0,0,-,-,-
duca,False,?,?,0,3,0,1,-,-,-
ducati,False,?,?,0,1,0,1,-,-,-
Ducati,False,?,?,0,1,0,0,-,-,-
ducato,False,?,?,0,2,0,1,-,-,-
Ducato,False,?,?,0,1,0,2,-,-,-
duce,False,?,?,0,1,0,0,-,-,-
ducere,False,?,?,137,11,1,0,-,-,-
Duchessa,False,?,?,0,1,0,0,-,-,-
duco,False,?,?,0,2,0,0,-,-,-
duellanti,False,?,?,0,2,0,0,-,-,-
Duran,False,?,?,0,0,0,1,-,-,-
duraniani,False,?,?,0,1,0,0,-,-,-
duri,False,?,?,0,1,0,0,-,-,-
duro,False,?,?,0,1,0,0,-,-,-
E,False,?,?,0,2,0,0,-,-,-
EAGAT,False,?,?,0,1,0,0,-,-,-
eagle,False,?,?,0,1,0,0,-,-,-
ebrei,False,?,-,0,1,0,0,-,-,-
ebrei-doc,False,?,?,0,1,0,0,-,-,-
ebreo,False,?,-,0,1,0,1,-,-,-
eca,False,?,?,0,1,0,0,-,-,-
Eca,False,?,?,0,1,0,0,-,-,-
eccellenza,False,?,?,0,1,0,0,-,-,-
Economia,False,?,?,0,1,0,0,-,-,-
economista,False,?,?,0,4,1,0,-,-,-
economisti,False,?,?,0,0,1,0,-,-,-
economo,False,?,?,0,0,0,1,-,-,-
ECW,False,?,?,0,0,0,2,-,-,-
edifici,False,?,?,0,1,0,1,-,-,-
Edilscuola,False,?,?,0,0,0,1,-,-,-
EdisonTel,False,?,?,0,2,0,0,-,-,-
editor,False,?,?,0,3,1,0,-,-,-
editorialista,False,?,?,0,2,0,0,-,-,-
Educatorio,False,?,?,0,1,0,0,-,-,-
elementali,False,?,?,0,1,0,0,-,-,-
elementi,False,?,?,0,0,0,1,-,-,-
elettrauto,False,?,?,0,1,0,0,-,-,-
elettricista,False,?,?,0,1,0,0,-,-,-
élève,False,?,?,0,1,0,0,-,-,-
elicotteristo,False,?,?,0,1,0,0,-,-,-
elite,False,?,?,0,1,0,0,-,-,-
eltsiniani,False,?,?,0,0,1,0,-,-,-
emanuense,False,?,?,0,1,0,0,-,-,-
emarginato,False,?,?,0,1,0,0,-,-,-
embrione,False,?,?,0,1,0,0,-,-,-
Emergenza,False,?,?,0,2,0,0,-,-,-
Emeroteca,False,?,?,0,0,0,1,-,-,-
emerson,False,?,?,0,1,0,0,-,-,-
Emerson,False,?,?,0,3,0,0,-,-,-
emigrâns,False,?,?,0,1,0,0,-,-,-
emigrante,False,?,?,0,2,0,0,-,-,-
emigranti,False,?,?,0,6,1,0,-,-,-
emigrati,False,?,?,0,13,0,1,-,-,-
emigrato,False,?,?,0,2,0,1,-,-,-
eminenza,False,?,?,0,0,2,0,-,-,-
emittente,False,?,Qualification or Set of Circumstances,0,0,0,1,-,-,-
empolese,False,?,?,0,0,1,0,-,-,-
empori,False,?,?,0,0,1,0,-,-,-
Enaoli,False,?,?,0,6,0,0,-,-,-
ENEL,False,?,?,0,2,0,0,-,-,-
Energy,False,?,?,0,0,0,1,-,-,-
enfant,False,?,?,23,4,8,0,-,-,-
enfant-prodige,False,?,?,0,1,0,0,-,-,-
ENI,False,?,?,0,1,0,0,-,-,-
Enirisorse,False,?,?,0,1,0,0,-,-,-
enosborone,False,?,?,0,1,0,0,-,-,-
Ensemble,False,?,?,0,1,0,0,-,-,-
ente,False,?,Qualification or Set of Circumstances,0,2,1,0,-,-,-
Enuf,False,?,?,0,0,0,1,-,-,-
episcopio,False,?,?,0,0,0,1,-,-,-
equo,False,?,?,729,0,1,0,-,-,-
erasmus,False,?,?,0,1,0,0,-,-,-
Erasmus,False,?,?,0,4,0,0,-,-,-
erede,False,?,?,0,0,0,1,-,-,-
ergastolano,False,?,?,0,1,2,0,-,-,-
eroi,False,?,Rank,0,4,0,2,-,-,-
eroinomani,False,?,?,0,1,1,0,-,-,-
erotomani,False,?,?,0,0,1,0,-,-,-
esattore,False,?,?,0,0,1,0,-,-,-
esattorie,False,?,?,0,1,0,0,-,-,-
ESAVE,False,?,?,0,1,0,0,-,-,-
esiliati,False,?,?,0,0,0,1,-,-,-
esistenza,False,?,-,0,1,0,0,-,-,-
esoteristi,False,?,?,0,1,0,0,-,-,-
Espada,False,?,?,0,0,0,2,-,-,-
esperienze,False,?,?,0,1,0,0,-,-,-
esperti,False,?,?,0,0,1,0,-,-,-
esperto,False,?,-,0,2,3,0,-,-,-
espressionismo,False,?,Cultural or political movement,0,0,1,0,-,-,-
essicatoio,False,?,?,0,1,0,0,-,-,-
essiccatoio,False,?,?,0,1,0,0,-,-,-
est,False,?,?,0,2,0,0,-,-,-
Est,False,?,?,0,2,0,0,-,-,-
Estasia,False,?,?,0,1,0,0,-,-,-
esterni,False,?,?,0,0,2,0,-,-,-
estimatore,False,?,?,0,1,0,0,-,-,-
esule,False,?,?,0,0,0,1,-,-,-
esuli,False,?,?,0,1,1,0,-,-,-
Eternal,False,?,?,0,0,0,1,-,-,-
Eternit,False,?,?,0,1,0,0,-,-,-
eterno,False,?,?,0,1,0,0,-,-,-
ETF,False,?,?,0,2,0,0,-,-,-
etoniano,False,?,?,0,0,1,0,-,-,-
Etruria,False,?,?,0,1,0,0,-,-,-
europarlamentare,False,?,?,0,3,0,0,-,-,-
europarlamentari,False,?,?,0,1,0,0,-,-,-
europei,False,?,?,0,1,0,0,-,-,-
europeista,False,?,?,0,1,0,0,-,-,-
Eurythmics,False,?,?,0,2,0,0,-,-,-
Evanescence,False,?,?,0,1,0,0,-,-,-
evasori,False,?,?,0,0,1,0,-,-,-
Evergreen,False,?,?,0,1,0,0,-,-,-
ex-Commodore,False,?,?,0,1,0,0,-,-,-
executives,False,?,?,0,1,0,0,-,-,-
ex-ex,False,?,?,0,0,0,1,-,-,-
ex-ex-fumatrice,False,?,?,0,1,0,0,-,-,-
ex-gay,False,?,?,0,0,0,2,-,-,-
ex-paese,False,?,?,0,1,0,0,-,-,-
Extramarket,False,?,?,0,1,0,0,-,-,-
extraparlamentare,False,?,?,0,1,0,0,-,-,-
Fab,False,?,?,0,0,0,1,-,-,-
Fabbrica,False,?,?,0,2,0,1,-,-,-
FabFive,False,?,?,0,1,0,0,-,-,-
Facit,False,?,?,0,1,0,0,-,-,-
Faclone,False,?,?,0,1,0,0,-,-,-
Factory,False,?,?,0,1,0,0,-,-,-
factotum,False,?,?,0,0,3,0,-,-,-
falange,False,?,?,0,1,0,0,-,-,-
falco,False,?,?,0,0,2,0,-,-,-
falegnamerie,False,?,?,0,1,0,0,-,-,-
famiglie,False,?,Qualification or Set of Circumstances,0,1,0,2,-,-,-
famiglio,False,?,?,0,0,1,0,-,-,-
fanatici,False,?,?,0,1,0,0,-,-,-
fanciullo,False,?,?,0,0,1,0,-,-,-
fanfaniani,False,?,?,0,0,0,2,-,-,-
fans,False,?,?,0,2,2,0,-,-,-
fantasy,False,?,?,0,1,0,0,-,-,-
fante,False,?,?,0,1,0,0,-,-,-
fanti,False,?,?,0,1,0,0,-,-,-
fantino,False,?,?,0,0,0,2,-,-,-
FAR,False,?,?,0,10,0,0,-,-,-
farmacista,False,?,?,0,3,0,0,-,-,-
fascia,False,?,?,0,0,1,0,-,-,-
fascist,False,?,?,0,1,0,0,-,-,-
fasci-sti,False,?,?,0,1,0,0,-,-,-
Fassa,False,?,?,0,1,0,0,-,-,-
fatina,False,?,?,0,0,1,0,-,-,-
fattoria,False,?,?,0,1,0,0,-,-,-
fattorie,False,?,?,0,1,0,0,-,-,-
fattorino,False,?,?,0,0,1,1,-,-,-
fautori,False,?,?,0,1,0,0,-,-,-
favela,False,?,?,0,1,0,0,-,-,-
favoriti,False,?,?,0,0,0,1,-,-,-
favorito,False,?,?,0,1,0,0,-,-,-
Fax,False,?,?,0,1,0,0,-,-,-
FAZ,False,?,?,0,1,0,0,-,-,-
fazenda,False,?,?,0,4,0,0,-,-,-
FCL,False,?,?,0,0,0,1,-,-,-
fede,False,?,?,0,1,0,0,-,-,-
fedele,False,?,?,0,1,1,0,-,-,-
fedelissimi,False,?,?,0,3,1,0,-,-,-
federalisti,False,?,?,0,0,0,1,-,-,-
federazione,False,?,?,0,2,0,0,-,-,-
Federazione,False,?,?,0,1,2,0,-,-,-
fellow,False,?,?,0,1,0,0,-,-,-
feluca,False,?,?,0,1,0,0,-,-,-
femme,False,?,?,0,2,0,0,-,-,-
femmina,False,?,?,0,0,0,1,-,-,-
fenomeno,False,?,?,0,1,0,0,-,-,-
Ferrari,False,?,?,0,0,0,2,-,-,-
ferrarista,False,?,?,0,1,0,1,-,-,-
Ferriere,False,?,?,0,1,0,1,-,-,-
Ferrovia,False,?,?,0,1,0,0,-,-,-
Ferrovie,False,?,?,0,2,0,1,-,-,-
ferroviere,False,?,?,0,5,1,0,-,-,-
ferrovieri,False,?,?,0,4,0,0,-,-,-
Festival,False,?,?,0,0,0,1,-,-,-
feudatario,False,?,?,0,1,0,0,-,-,-
feudatarj,False,?,?,0,1,0,0,-,-,-
FGCI,False,?,?,0,2,0,0,-,-,-
Fiamma,False,?,?,0,1,0,0,-,-,-
fiamme,False,?,?,0,1,0,1,-,-,-
Fiamme,False,?,?,0,0,0,1,-,-,-
fibelli,False,?,?,0,1,0,0,-,-,-
Fibronit,False,?,?,0,3,0,0,-,-,-
fidanzatina,False,?,?,0,1,0,0,-,-,-
fidanzatini,False,?,?,0,1,0,0,-,-,-
fidanzatino,False,?,?,0,1,1,0,-,-,-
fidanzta,False,?,?,0,0,0,1,-,-,-
fiddler,False,?,?,0,1,0,0,-,-,-
fidecommissarie,False,?,?,0,2,0,0,-,-,-
Fidom,False,?,?,0,1,0,0,-,-,-
fiducianti,False,?,?,0,0,1,0,-,-,-
fighetti-passatelli,False,?,?,0,1,0,0,-,-,-
figlio,False,?,?,0,2,0,0,-,-,-
figlioccio,False,?,?,0,1,0,0,-,-,-
figlio-di-mamma,False,?,?,0,1,0,0,-,-,-
figliol,False,?,?,0,1,0,0,-,-,-
FILA,False,?,?,0,1,0,0,-,-,-
filatura,False,?,?,0,0,0,1,-,-,-
Filatura,False,?,?,0,1,0,0,-,-,-
Fillea,False,?,?,0,0,0,1,-,-,-
film,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
filocinese,False,?,?,0,1,0,0,-,-,-
filoleghista,False,?,?,0,1,0,0,-,-,-
filosofo,False,?,Job or Career,0,1,0,0,-,-,-
finalista,False,?,Rank,0,1,1,1,-,-,-
finance,False,?,?,0,1,0,0,-,-,-
Finanza,False,?,?,0,1,0,0,-,-,-
Fingerworks,False,?,?,0,0,0,1,-,-,-
Finsiel,False,?,?,0,2,0,0,-,-,-
fiorentino,False,?,?,0,1,0,0,-,-,-
firma,False,?,?,0,1,0,0,-,-,-
firmatario,False,?,?,0,1,0,0,-,-,-
first,False,?,?,55,1,16,2,-,-,-
first-ladies,False,?,?,0,0,1,0,-,-,-
FIS,False,?,?,0,1,0,0,-,-,-
fisici,False,?,?,0,1,0,1,-,-,-
fisico,False,?,-,0,1,0,1,-,-,-
FIUME,False,?,?,0,2,0,0,-,-,-
FL,False,?,?,0,0,0,1,-,-,-
Flashnet,False,?,?,0,1,0,0,-,-,-
flautista,False,?,?,0,1,0,0,-,-,-
fleuron,False,?,?,0,1,0,0,-,-,-
flirt,False,?,?,0,1,0,0,-,-,-
flotta,False,?,?,0,0,2,0,-,-,-
flumine,False,?,?,0,0,0,1,-,-,-
Flying,False,?,?,0,1,0,0,-,-,-
Foglio,False,?,?,0,1,0,0,-,-,-
folksinger,False,?,?,0,2,0,0,-,-,-
folletto,False,?,?,0,1,0,0,-,-,-
followers,False,?,?,0,1,0,0,-,-,-
fondamenta,False,?,?,0,0,0,1,-,-,-
fondamentalisti,False,?,Cultural or political movement,0,1,0,0,-,-,-
fondatore,False,?,Qualification or Set of Circumstances,0,2,2,1,-,-,-
Fondazione,False,?,?,0,1,0,0,-,-,-
fonderie,False,?,?,0,2,0,0,-,-,-
fondi,False,?,?,0,1,0,0,-,-,-
Fondo,False,?,?,0,2,0,0,-,-,-
fonico,False,?,?,0,1,0,0,-,-,-
Fonit,False,?,?,0,1,0,0,-,-,-
fontanile,False,?,?,0,1,0,0,-,-,-
fontanili,False,?,?,0,1,0,0,-,-,-
Forbidden,False,?,?,0,2,0,0,-,-,-
foresta,False,?,?,0,1,0,0,-,-,-
foresteria,False,?,?,0,1,1,0,-,-,-
forfettari,False,?,?,0,0,2,0,-,-,-
formalisti,False,?,?,0,0,1,0,-,-,-
formatori,False,?,?,0,1,0,0,-,-,-
formazione,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
former,False,?,?,0,1,0,0,-,-,-
Formula,False,?,?,0,0,0,1,-,-,-
fornaci,False,?,?,0,2,0,0,-,-,-
Fornaci,False,?,?,0,1,0,0,-,-,-
fornaio,False,?,?,0,0,3,0,-,-,-
fornitore,False,?,?,0,0,0,1,-,-,-
forno,False,?,?,0,1,0,0,-,-,-
forntman,False,?,?,0,0,0,1,-,-,-
foro,False,?,?,0,0,0,1,-,-,-
FORS,False,?,?,0,1,0,0,-,-,-
forte,False,?,?,0,0,1,0,-,-,-
Forte,False,?,?,0,1,0,0,-,-,-
forti,False,?,?,0,1,0,1,-,-,-
forumista,False,?,?,0,2,0,0,-,-,-
forza,False,?,?,0,0,0,1,-,-,-
forzato,False,?,?,0,2,0,0,-,-,-
forze,False,?,?,0,2,0,0,-,-,-
Forze,False,?,?,0,1,0,0,-,-,-
fotografo,False,?,?,0,8,0,0,-,-,-
fotomodello,False,?,?,0,1,0,0,-,-,-
fotoricognitori,False,?,?,0,0,0,1,-,-,-
Fougerolles,False,?,?,0,1,0,0,-,-,-
Fragole,False,?,?,0,1,0,0,-,-,-
francese,False,?,?,0,1,0,0,-,-,-
francesi,False,?,?,0,0,0,1,-,-,-
Frankenstein,False,?,?,0,0,0,1,-,-,-
Franti,False,?,?,0,1,0,0,-,-,-
frantoio,False,?,?,0,1,0,0,-,-,-
frattura,False,?,?,0,1,0,0,-,-,-
frazioni,False,?,?,0,0,0,2,-,-,-
free,False,?,?,0,1,0,0,-,-,-
frequentatori,False,?,?,0,0,0,1,-,-,-
frequentatrice,False,?,?,0,1,0,0,-,-,-
Frera,False,?,?,0,1,0,0,-,-,-
frontalieri,False,?,?,0,4,0,0,-,-,-
frontiera,False,?,?,0,1,0,0,-,-,-
frontwoman,False,?,?,0,1,0,0,-,-,-
frutteto,False,?,?,0,0,0,1,-,-,-
fruttivendolo,False,?,?,0,2,0,0,-,-,-
fuedo,False,?,?,0,0,0,1,-,-,-
Fugees,False,?,?,0,2,0,0,-,-,-
fuggiaschi,False,?,?,0,0,1,0,-,-,-
fuggitivi,False,?,?,0,0,0,1,-,-,-
fuggitivo,False,?,?,0,0,0,1,-,-,-
fumettista,False,?,?,0,2,0,0,-,-,-
funambolico,False,?,?,0,1,0,0,-,-,-
funzionaria,False,?,?,0,2,2,0,-,-,-
funzionarie,False,?,?,0,0,1,0,-,-,-
fuoriclasse,False,?,?,0,3,1,0,-,-,-
fuoricorso,False,?,?,0,1,0,0,-,-,-
fuorilegge,False,?,?,0,0,0,2,-,-,-
fuori-sede,False,?,?,0,1,0,0,-,-,-
fuoriusciti,False,?,?,0,1,0,0,-,-,-
fuoriuscito,False,?,?,0,2,0,0,-,-,-
fustigatore,False,?,?,0,1,0,0,-,-,-
futurista,False,?,?,0,0,1,0,-,-,-
futuro,False,?,?,0,1,0,0,-,-,-
futuro-marito,False,?,?,0,1,0,0,-,-,-
Gabbrielli,False,?,?,0,1,0,0,-,-,-
gaia,False,?,?,0,0,1,0,-,-,-
galeotta,False,?,?,0,0,0,1,-,-,-
galganiani,False,?,?,0,0,1,0,-,-,-
Galizia,False,?,?,0,0,0,1,-,-,-
galleria,False,?,?,0,1,0,2,-,-,-
Galleria,False,?,?,0,1,0,0,-,-,-
gallerie,False,?,?,0,4,0,0,-,-,-
gallerista,False,?,?,0,1,0,0,-,-,-
gangster,False,?,?,0,0,0,1,-,-,-
Gangster,False,?,?,0,1,0,0,-,-,-
garage,False,?,Place or function,0,3,1,1,-,-,-
Garybaldi,False,?,?,0,0,0,1,-,-,-
garzone,False,?,?,0,1,1,0,-,-,-
gasometri,False,?,?,0,1,0,0,-,-,-
gasometro,False,?,?,0,2,0,0,-,-,-
Gator,False,?,?,0,2,0,0,-,-,-
GATT,False,?,?,0,1,0,0,-,-,-
gatto,False,?,?,0,2,0,0,-,-,-
Gatto,False,?,?,0,1,0,0,-,-,-
gauchista,False,?,?,0,1,0,0,-,-,-
gazometro,False,?,?,0,1,0,0,-,-,-
Gazometro,False,?,?,0,0,0,1,-,-,-
GDR,False,?,?,0,1,0,0,-,-,-
geisha,False,?,?,0,0,0,1,-,-,-
gelatai,False,?,?,0,0,1,0,-,-,-
Gemeentebibliotheek,False,?,?,0,0,0,1,-,-,-
gemello,False,?,?,0,0,1,0,-,-,-
gendarme,False,?,?,0,1,0,0,-,-,-
gendarmeria,False,?,?,0,2,0,0,-,-,-
gendarmerie,False,?,?,0,0,0,1,-,-,-
gendarmi,False,?,?,0,2,0,0,-,-,-
général,False,?,?,0,1,0,0,-,-,-
Generale,False,?,?,0,0,0,1,-,-,-
Generation,False,?,?,0,1,0,0,-,-,-
genero,False,?,?,0,0,2,0,-,-,-
Genesis,False,?,?,32,5,0,1,-,-,-
genio,False,?,?,0,1,2,0,-,-,-
Genio,False,?,?,0,4,0,0,-,-,-
genoano,False,?,?,0,0,1,0,-,-,-
genocidaires,False,?,?,0,1,0,0,-,-,-
gentiluomo,False,?,?,0,1,0,0,-,-,-
gentleman,False,?,?,0,0,1,0,-,-,-
Geografia,False,?,?,0,1,0,0,-,-,-
geologo,False,?,?,0,1,0,0,-,-,-
gerarca,False,?,Job or Career,0,5,1,1,-,-,-
Gescal,False,?,?,64,4,0,0,-,-,-
GESCAL,False,?,?,0,4,0,0,-,-,-
gestione,False,?,Qualification or Set of Circumstances,0,2,0,0,-,-,-
gestore,False,?,?,0,4,1,0,-,-,-
gestori,False,?,?,0,3,0,0,-,-,-
Gesuato,False,?,?,0,0,0,1,-,-,-
GF,False,?,?,0,1,0,1,-,-,-
ghetti,False,?,?,0,1,1,0,-,-,-
Ghiberti,False,?,?,0,1,0,0,-,-,-
giacca,False,?,?,0,1,0,0,-,-,-
giacimenti,False,?,?,0,0,0,1,-,-,-
Giacobazzi,False,?,?,0,1,0,0,-,-,-
Giacobini,False,?,?,0,1,0,0,-,-,-
giacobino,False,?,?,0,2,0,0,-,-,-
giallorossi,False,?,?,0,1,0,0,-,-,-
giallorosso,False,?,?,0,2,0,0,-,-,-
giamburrasca,False,?,?,0,0,1,0,-,-,-
Giancattivo,False,?,?,0,1,0,0,-,-,-
giardinetti,False,?,?,0,0,1,0,-,-,-
giardini,False,?,?,0,1,0,0,-,-,-
giardiniere,False,?,?,0,0,1,1,-,-,-
giardino,False,?,?,0,2,0,2,-,-,-
gieffine,False,?,?,0,0,0,1,-,-,-
gigante,False,?,?,0,2,1,0,-,-,-
giganti,False,?,?,0,0,1,0,-,-,-
GIM,False,?,?,0,1,0,0,-,-,-
gimmina,False,?,?,0,1,0,0,-,-,-
ginnasio,False,?,?,0,0,1,0,-,-,-
ginnaste,False,?,?,0,1,0,1,-,-,-
Giocatori,False,?,?,0,0,0,1,-,-,-
giochi,False,?,?,0,4,0,0,-,-,-
gioielliere,False,?,?,0,0,1,0,-,-,-
giovane-imprenditore-per-caso,False,?,?,0,1,0,0,-,-,-
Giovanetto,False,?,?,0,1,0,0,-,-,-
Giovani,False,?,?,0,1,0,0,-,-,-
giovanotti,False,?,?,0,2,0,0,-,-,-
giovinastro,False,?,?,0,0,1,0,-,-,-
gip,False,?,?,0,0,1,0,-,-,-
girl,False,?,?,0,0,1,0,-,-,-
girlfriend,False,?,?,0,1,0,0,-,-,-
girls,False,?,?,0,0,1,0,-,-,-
girondini,False,?,?,0,1,0,0,-,-,-
gistizialista,False,?,?,0,1,0,0,-,-,-
Giudice,False,?,?,0,0,0,2,-,-,-
Giuffria,False,?,?,0,1,0,0,-,-,-
Giunta,False,?,?,0,1,0,0,-,-,-
giuocatore,False,?,?,0,1,0,0,-,-,-
giurati,False,?,?,0,1,0,0,-,-,-
giustiziere,False,?,?,0,1,0,0,-,-,-
gladiatore,False,?,?,0,1,0,2,-,-,-
gladiatori,False,?,?,0,1,0,0,-,-,-
glesie,False,?,?,0,1,0,0,-,-,-
Global,False,?,?,0,1,0,0,-,-,-
gloria,False,?,?,0,1,3,0,-,-,-
gloriosa,False,?,?,0,0,1,0,-,-,-
GMO,False,?,?,0,0,0,1,-,-,-
Gnocchi,False,?,?,0,1,0,0,-,-,-
gnueconomy.net,False,?,?,0,1,0,0,-,-,-
Goah,False,?,?,0,1,0,0,-,-,-
gobbi,False,?,?,0,1,0,0,-,-,-
gobbo,False,?,?,0,1,0,0,-,-,-
Gobbo,False,?,?,0,1,0,0,-,-,-
golden,False,?,?,0,0,1,0,-,-,-
goleador,False,?,?,0,0,0,2,-,-,-
golfista,False,?,?,0,0,0,2,-,-,-
golgi,False,?,?,0,1,0,0,-,-,-
goliardo,False,?,?,0,0,1,0,-,-,-
gollista,False,?,Cultural or political movement,0,1,0,0,-,-,-
gollum,False,?,?,0,1,0,0,-,-,-
golpisti,False,?,?,0,2,0,0,-,-,-
gondoliere,False,?,?,0,0,1,0,-,-,-
gonfaloniere,False,?,?,0,1,0,0,-,-,-
gorilla,False,?,?,0,0,2,0,-,-,-
goriziani,False,?,?,0,1,0,0,-,-,-
GoTo,False,?,?,0,1,0,0,-,-,-
govematore,False,?,?,0,1,0,0,-,-,-
goverantore,False,?,?,0,1,0,0,-,-,-
governante,False,?,?,0,2,0,1,-,-,-
governanti,False,?,?,0,2,0,2,-,-,-
Governatori,False,?,?,0,0,0,1,-,-,-
governatrice,False,?,?,0,0,1,0,-,-,-
Governatrice,False,?,?,0,1,0,0,-,-,-
governi,False,?,?,0,1,0,0,-,-,-
gradinata,False,?,?,0,1,0,0,-,-,-
graduatoria,False,?,?,0,1,0,0,-,-,-
graduatorie,False,?,?,0,2,0,0,-,-,-
graffitista,False,?,?,0,1,0,0,-,-,-
granaio,False,?,?,0,0,1,0,-,-,-
Grancia,False,?,?,0,0,0,1,-,-,-
Grand,False,?,?,0,0,0,1,-,-,-
grandi,False,?,?,0,0,1,0,-,-,-
granduca,False,?,Role,0,1,1,1,-,-,-
Granduca,False,?,?,0,0,0,1,-,-,-
Granducato,False,?,?,0,1,0,0,-,-,-
grattacielo,False,?,?,0,0,1,0,-,-,-
gregari,False,?,?,0,1,0,0,-,-,-
gregario,False,?,?,0,0,1,0,-,-,-
grege,False,?,?,0,2,0,0,-,-,-
Gresele,False,?,?,0,1,0,0,-,-,-
grigi,False,?,?,0,0,0,1,-,-,-
Grokster,False,?,?,0,1,0,0,-,-,-
Gronge,False,?,?,0,1,0,0,-,-,-
groopie,False,?,?,0,1,0,0,-,-,-
Grottazzolina,False,?,?,0,1,0,0,-,-,-
groupie,False,?,?,0,1,0,0,-,-,-
gruppettari,False,?,?,0,1,0,0,-,-,-
gruppi,False,?,?,0,12,1,0,-,-,-
Gruppo,False,?,?,0,7,0,0,-,-,-
guantaio,False,?,?,0,0,1,0,-,-,-
guardasigilli,False,?,?,0,0,1,0,-,-,-
Guardasigilli,False,?,?,0,0,0,1,-,-,-
guardaspalle,False,?,?,0,0,2,0,-,-,-
Guardia,False,?,?,0,2,0,2,-,-,-
guardiaboschi,False,?,?,0,0,0,1,-,-,-
guardiana,False,?,?,0,0,0,1,-,-,-
guardiane,False,?,?,0,0,0,1,-,-,-
guardiani,False,?,?,0,0,0,1,-,-,-
Guardiani,False,?,?,0,0,0,1,-,-,-
guardiano,False,?,?,0,2,0,0,-,-,-
Guardiano,False,?,?,0,0,0,1,-,-,-
Guardie,False,?,?,0,2,0,0,-,-,-
guascone,False,?,?,0,0,1,0,-,-,-
guerra,False,?,Qualification or Set of Circumstances#-,0,2,0,0,-,-,-
guerrieri,False,?,?,0,0,1,1,-,-,-
guerriero,False,?,?,0,0,0,1,-,-,-
guerriglia,False,?,?,0,1,0,0,-,-,-
guerrirei,False,?,?,0,1,0,0,-,-,-
guevaristi,False,?,?,0,0,1,0,-,-,-
guida,False,?,?,0,1,0,1,-,-,-
guidatore,False,?,?,0,2,0,0,-,-,-
Guidotti,False,?,?,0,1,0,0,-,-,-
Guidovie,False,?,?,0,2,0,0,-,-,-
Gun,False,?,?,0,1,0,0,-,-,-
gunners,False,?,?,0,0,0,1,-,-,-
Guns,False,?,?,0,2,0,6,-,-,-
guzzista,False,?,?,0,1,0,0,-,-,-
Guzzista,False,?,?,0,2,0,0,-,-,-
hackers,False,?,?,0,1,0,0,-,-,-
hangar,False,?,?,0,1,0,0,-,-,-
hannibal,False,?,?,0,1,0,0,-,-,-
Harlem,False,?,?,0,1,0,0,-,-,-
Heaven,False,?,?,0,0,0,1,-,-,-
height,False,?,?,0,1,0,0,-,-,-
Helmet,False,?,?,0,1,0,0,-,-,-
Hillmen,False,?,?,0,1,0,0,-,-,-
hippie,False,?,Cultural or political movement,0,1,1,0,-,-,-
hippies,False,?,Cultural or political movement,0,2,2,0,-,-,-
hippy,False,?,?,0,2,1,0,-,-,-
hobbit,False,?,?,0,3,0,0,-,-,-
Holden,False,?,?,0,1,0,0,-,-,-
holding,False,?,?,0,1,0,0,-,-,-
Hole,False,?,?,0,4,0,0,-,-,-
Hollies,False,?,?,0,1,0,0,-,-,-
Honduras,False,?,?,0,1,0,0,-,-,-
hooligan,False,?,?,0,1,0,0,-,-,-
hospital,False,?,?,0,1,0,0,-,-,-
Huberman,False,?,?,0,0,0,1,-,-,-
human,False,?,?,0,0,0,1,-,-,-
Hupac,False,?,?,0,2,0,0,-,-,-
husband,False,?,?,0,0,0,1,-,-,-
Hybrid,False,?,?,0,1,0,0,-,-,-
IACP,False,?,?,0,2,0,0,-,-,-
ibazaristi,False,?,?,0,1,0,0,-,-,-
Icmi,False,?,?,0,1,0,0,-,-,-
identità,False,?,Qualification or Set of Circumstances,0,1,0,1,-,-,-
ideologi,False,?,?,0,1,1,0,-,-,-
ideologia,False,?,?,0,1,2,0,-,-,-
ideologie,False,?,?,0,0,3,0,-,-,-
ideologo,False,?,?,0,1,1,0,-,-,-
idolo,False,?,Qualification or Set of Circumstances,0,3,1,1,-,-,-
idonei,False,?,?,0,1,0,0,-,-,-
iena,False,?,?,0,3,0,0,-,-,-
Iggy,False,?,?,0,1,0,0,-,-,-
Ignite,False,?,?,0,0,0,1,-,-,-
IIAF,False,?,?,0,0,0,1,-,-,-
IIS,False,?,?,0,1,0,0,-,-,-
iIva,False,?,?,0,1,0,0,-,-,-
Ikette,False,?,?,0,0,0,1,-,-,-
illegali,False,?,?,0,0,1,0,-,-,-
illustratore,False,?,?,0,1,1,0,-,-,-
imam,False,?,?,0,2,1,0,-,-,-
imbarcazione,False,?,?,0,1,0,0,-,-,-
IMD,False,?,?,0,1,0,0,-,-,-
immagini,False,?,?,0,1,0,0,-,-,-
